transaction_date,total_orders,total_revenue,avg_delivery_minutes,coupon_burn,delayed_orders,revenue_7day_avg,delivery_7day_avg,orders_7day_avg,revenue_anomaly,delivery_delay_anomaly,orders_anomaly
2025-09-11,432,97693,34.050925925925924,4291,122,94699.71428571429,34.19648059900788,422.7142857142857,0,0,0
2025-09-12,424,93434,34.50471698113208,4560,116,94282.71428571429,34.35095110725197,419.85714285714283,0,0,0
2025-09-13,419,92674,33.52028639618138,4010,101,93399.57142857143,34.20544733736529,417.14285714285717,0,0,0
2025-09-14,443,94559,33.794582392776526,4364,125,93004.85714285714,34.20194897852687,422.0,0,0,0
2025-09-15,451,102303,34.59866962305987,3947,131,94547.28571428571,34.27448619740556,426.7142857142857,0,0,0
2025-09-16,441,96757,34.63718820861678,3576,132,95533.14285714286,34.322587260174984,430.2857142857143,0,0,0
2025-09-17,466,107603,34.99141630901288,3056,147,97860.42857142857,34.29968369095792,439.42857142857144,0,0,0
2025-09-18,447,100084,34.17673378076063,4196,127,98202.0,34.31765624164859,441.57142857142856,0,0,0
2025-09-19,416,95286,34.90144230769231,2939,121,98466.57142857143,34.37433128830005,440.42857142857144,0,0,0
2025-09-20,441,94017,33.863945578231295,4003,122,98658.42857142857,34.42342545716433,443.57142857142856,0,0,0
2025-09-21,442,97539,33.71493212669683,4077,118,99084.14285714286,34.41204684772437,443.42857142857144,0,0,0
2025-09-22,410,92404,35.0609756097561,4082,120,97670.0,34.47809056010954,437.57142857142856,0,0,0
2025-09-23,444,103655,33.968468468468465,3750,120,98655.42857142857,34.38255916865979,438.0,0,0,0
2025-09-24,426,97673,33.967136150234744,4732,117,97236.85714285714,34.23623343169148,432.2857142857143,0,0,0
2025-09-25,428,90579,34.953271028037385,3796,129,95879.0,34.34716732415959,429.57142857142856,0,0,0
2025-09-26,437,100666,33.75743707093822,3390,114,96647.57142857143,34.18373800462329,432.57142857142856,0,0,0
2025-09-27,406,92279,33.48768472906404,4881,109,96399.28571428571,34.12998645474225,427.57142857142856,0,0,0
2025-09-28,435,92453,33.46206896551724,1708,115,95672.71428571429,34.09386314600231,426.57142857142856,0,0,0
2025-09-29,417,94130,33.455635491606714,3773,115,95919.28571428571,33.86452884340954,427.57142857142856,0,0,0
2025-09-30,458,105669,34.00873362445415,4051,124,96207.0,33.87028100855036,429.57142857142856,0,0,0
2025-10-01,441,98616,34.06122448979592,2970,107,96341.71428571429,33.88372219991624,431.7142857142857,0,0,0
2025-10-02,412,89593,34.62864077669903,2801,117,96200.85714285714,33.83734644972505,429.42857142857144,0,0,0
2025-10-03,414,91908,35.49516908212561,3238,134,94949.71428571429,34.085593879894674,426.14285714285717,0,0,0
2025-10-04,411,89941,34.02676399026764,3337,114,94615.71428571429,34.16260520292376,426.85714285714283,0,0,0
2025-10-05,432,95697,34.62731481481482,4406,128,95079.14285714286,34.32906889568056,426.42857142857144,0,0,0
2025-10-06,453,97939,34.53863134657836,2505,136,95623.28571428571,34.48378258924793,431.57142857142856,0,0,0
2025-10-07,451,100541,34.38359201773836,3795,121,94890.71428571429,34.537333788288535,430.57142857142856,0,0,0
2025-10-08,428,95911,35.27336448598131,4701,138,94504.28571428571,34.71049664488645,428.7142857142857,0,0,0
2025-10-09,420,94214,33.445238095238096,4942,113,95164.42857142857,34.54143911896345,429.85714285714283,0,0,0
2025-10-10,422,94079,34.177725118483416,3475,113,95474.57142857143,34.35323283844314,431.0,0,0,0
2025-10-11,429,103186,34.03729603729604,3551,111,97366.71428571429,34.354737416590055,433.57142857142856,0,0,0
2025-10-12,380,85684,33.97105263157895,2902,95,95936.28571428571,34.260985676127795,426.14285714285717,0,0,0
2025-10-13,449,100980,34.03563474387528,4028,118,96370.71428571429,34.189129018598784,425.57142857142856,0,0,0
2025-10-14,424,93938,33.945754716981135,3740,125,95427.42857142857,34.12658083277632,421.7142857142857,0,0,0
2025-10-15,402,86970,34.082089552238806,3989,111,94150.14285714286,33.95639869938453,418.0,0,0,0
2025-10-16,415,92827,35.159036144578316,4879,130,93952.0,34.20122699214742,417.2857142857143,0,0,0
2025-10-17,439,98422,33.83371298405467,3671,114,94572.42857142857,34.15208240151474,419.7142857142857,0,0,0
2025-10-18,466,99552,34.55579399141631,4571,149,94053.28571428571,34.22615353781764,425.0,0,0,0
2025-10-19,432,103227,34.34027777777778,4050,116,96559.42857142857,34.27889998727461,432.42857142857144,0,0,0
2025-10-20,409,91637,34.173594132029336,3867,128,95224.71428571429,34.298608471296625,426.7142857142857,0,0,0
2025-10-21,426,101774,34.25352112676056,4498,107,96344.14285714286,34.342575101265105,427.0,0,0,0
2025-10-22,433,92482,33.953810623556585,3376,107,97131.57142857143,34.32424954002479,431.42857142857144,0,0,0
2025-10-23,419,98957,34.65871121718377,2278,117,98007.28571428571,34.25277455039701,432.0,0,0,0
2025-10-24,428,93553,34.38084112149533,3593,127,97311.71428571429,34.330935712888525,430.42857142857144,0,0,0
2025-10-25,423,91727,34.12765957446808,3378,117,96193.85714285714,34.26977365332449,424.2857142857143,0,0,0
2025-10-26,431,99658,34.07656612529002,3477,118,95684.0,34.23210056011196,424.14285714285717,0,0,0
2025-10-27,395,82369,34.56708860759494,2776,112,94360.0,34.28831405662133,422.14285714285717,0,0,0
2025-10-28,412,91572,33.79368932038835,2543,117,92902.57142857143,34.22262379856816,420.14285714285717,0,0,0
2025-10-29,447,96897,34.364653243847876,3176,124,93533.28571428571,34.281315601466915,422.14285714285717,0,0,0
2025-10-30,475,103362,34.19578947368421,4874,140,94162.57142857143,34.215183923824114,430.14285714285717,0,0,0
2025-10-31,443,98879,34.27539503386004,3938,127,94923.42857142857,34.200120197019075,432.2857142857143,0,0,0
2025-11-01,426,97036,33.725352112676056,3527,109,95681.85714285714,34.142647702477355,432.7142857142857,0,0,0
2025-11-02,459,102380,34.348583877995644,4414,134,96070.71428571429,34.1815073814353,436.7142857142857,0,0,0
2025-11-03,400,92864,33.7425,3612,109,97570.0,34.06370900892174,437.42857142857144,0,0,0
2025-11-04,413,89415,35.2227602905569,4077,137,97261.85714285714,34.2678620046601,437.57142857142856,0,0,0
2025-11-05,456,105056,34.280701754385966,3753,128,98427.42857142857,34.255868934736974,438.85714285714283,0,0,0
2025-11-06,431,95099,34.16937354988399,4878,124,97247.0,34.252095231336945,432.57142857142856,0,0,0
2025-11-07,468,104404,34.51282051282051,4396,143,98036.28571428571,34.28601315690272,436.14285714285717,0,0,0
2025-11-08,433,97505,34.59815242494226,5299,127,98103.28571428571,34.4106989157979,437.14285714285717,0,0,0
2025-11-09,463,95033,35.336933045356375,3582,148,97053.71428571429,34.551891653992286,437.7142857142857,0,0,0
2025-11-10,439,99087,34.18906605922551,3457,125,97942.71428571429,34.61568680531021,443.2857142857143,0,0,0
2025-11-11,433,95044,33.43187066974596,5010,110,98746.85714285714,34.359845430908656,446.14285714285717,0,0,0
2025-11-12,424,96270,33.4811320754717,3423,116,97491.71428571429,34.24562119106376,441.57142857142856,0,0,0
2025-11-13,467,104034,34.059957173447536,6240,132,98768.14285714286,34.229990280144264,446.7142857142857,0,0,0
2025-11-14,444,99111,34.718468468468465,4156,128,98012.0,34.25936855952254,443.2857142857143,0,0,0
2025-11-15,441,97596,34.961451247165535,4111,136,98025.0,34.311268391268726,444.42857142857144,0,0,0
2025-11-16,439,96191,34.72892938496583,3425,134,98190.42857142857,34.22441072549865,441.0,0,0,0
2025-11-17,398,92890,34.246231155778894,3810,115,97305.14285714286,34.23257716786342,435.14285714285717,0,0,0
2025-11-18,429,102487,33.63170163170163,3709,112,98368.42857142857,34.2611244481428,434.57142857142856,0,0,0
2025-11-19,483,103519,33.53002070393375,4232,114,99404.0,34.26810853792309,443.0,0,0,0
2025-11-20,452,100658,34.34070796460177,3477,119,98921.71428571429,34.30821579380227,440.85714285714283,0,0,0
2025-11-21,437,96381,33.617848970251714,3871,124,98531.71428571429,34.15098443691416,439.85714285714283,0,0,0
2025-11-22,428,94928,35.26635514018692,3752,129,98150.57142857143,34.19454213591722,438.0,0,0,0
2025-11-23,462,101634,34.108225108225106,3653,130,98928.14285714286,34.10587009638282,441.2857142857143,0,0,0
2025-11-24,395,90869,33.949367088607595,3086,110,98639.42857142857,34.06346094392978,440.85714285714283,0,0,0
2025-11-25,448,95680,34.113839285714285,2843,133,97667.0,34.13233775164588,443.57142857142856,0,0,0
2025-11-26,427,87591,35.37236533957845,3360,141,95391.57142857143,34.39552984245226,435.57142857142856,0,0,0
2025-11-27,444,102723,34.718468468468465,4062,126,95686.57142857143,34.449495628718935,434.42857142857144,0,0,0
2025-11-28,433,101916,33.96535796766744,3816,119,96477.28571428571,34.49913977120689,433.85714285714283,0,0,0
2025-11-29,425,95837,34.79764705882353,4586,133,96607.14285714286,34.43218147386927,433.42857142857144,0,0,0
2025-11-30,456,100580,34.35745614035088,4286,133,96456.57142857143,34.46778590703009,432.57142857142856,0,0,0
2025-12-01,423,93654,34.53191489361702,2276,124,96854.42857142857,34.55100702203144,436.57142857142856,0,0,0
2025-12-02,418,100279,33.36363636363637,3941,100,97511.42857142857,34.44383517602031,432.2857142857143,0,0,0
2025-12-03,444,98138,34.46621621621622,4842,132,99018.14285714286,34.31438530125427,434.7142857142857,0,0,0
2025-12-04,428,97208,33.47429906542056,3803,112,98230.28571428571,34.13664681510458,432.42857142857144,0,0,0
2025-12-05,423,97243,33.69739952718676,3604,113,97562.71428571429,34.09836703789305,431.0,0,0,0
2025-12-06,449,99773,34.503340757238306,4603,134,98125.0,34.05632328052373,434.42857142857144,0,0,0
2025-12-07,440,104945,33.89545454545455,4014,129,98748.57142857143,33.9903230526814,432.14285714285717,0,0,0
2025-12-08,431,97735,34.7122969837587,4393,136,99331.57142857143,34.01609192270164,433.2857142857143,0,0,0
2025-12-09,381,84874,35.46456692913386,3941,129,97130.85714285714,34.31622486062985,428.0,0,0,0
2025-12-10,444,102115,33.97522522522522,4400,115,97699.0,34.24608329048828,428.0,0,0,0
2025-12-11,428,100227,33.5911214953271,3255,124,98130.28571428571,34.26277220904636,428.0,0,0,0
2025-12-12,446,97728,34.00896860986547,3307,125,98199.57142857143,34.307282078000455,431.2857142857143,0,0,0
2025-12-13,410,97961,32.96585365853659,4191,101,97940.71428571429,34.087641063900215,425.7142857142857,0,0,0
2025-12-14,450,99730,34.88444444444445,3083,136,97195.71428571429,34.228925335184485,427.14285714285717,0,0,0
2025-12-15,448,105971,33.861607142857146,3049,117,98372.28571428571,34.10739821505569,429.57142857142856,0,0,0
2025-12-16,453,99989,33.88079470198676,4357,127,100531.57142857143,33.881145039748965,439.85714285714283,0,0,0
2025-12-17,406,93582,34.91133004926108,3054,119,99312.57142857143,34.014874300325516,434.42857142857144,0,0,0
2025-12-18,442,97751,34.29185520361991,4356,125,98958.85714285714,34.11497911579591,436.42857142857144,0,0,0
2025-12-19,463,102841,34.38012958963283,3060,136,99689.28571428571,34.16800211290554,438.85714285714283,0,0,0
2025-12-20,410,91170,35.10243902439024,3678,138,98719.14285714286,34.47322859374177,438.85714285714283,0,0,0
2025-12-21,396,89935,33.98232323232323,3140,109,97319.85714285714,34.34435413486732,431.14285714285717,0,0,0
2025-12-22,424,92162,33.551886792452834,3255,107,95347.14285714286,34.30010837052384,427.7142857142857,0,0,0
2025-12-23,450,94127,34.68,3638,130,94509.71428571429,34.414280555954306,427.2857142857143,0,0,0
2025-12-24,417,92059,33.84412470023981,3474,118,94292.14285714286,34.26182264895127,428.85714285714283,0,0,0
2025-12-25,469,104494,34.12366737739872,3950,140,95255.42857142857,34.237795816633955,432.7142857142857,0,0,0
2025-12-26,433,98493,34.517321016166285,4018,120,94634.28571428571,34.257394591853014,428.42857142857144,0,0,0
2025-12-27,262,61153,34.2557251908397,2339,75,90346.14285714286,34.13643547277437,407.2857142857143,1,0,1
